id,label
0,0.625
1,0.0625
2,0.6875
3,0.03125
4,0.03125
5,0.46875
6,0.21875
7,0.09375
8,0.78125
9,0.78125
10,0.90625
11,0.09375
12,0.09375
13,0.34375
14,0.03125
15,0.46875
16,0.1875
17,0.4375
18,0.1875
19,0.03125
20,0.0625
21,1
22,0.65625
23,0.96875
24,0.0625
25,0.78125
26,0.5625
27,0.96875
28,0.84375
29,0.0625
30,0.65625
31,0.34375
32,0.875
33,0.6875
34,0.46875
35,0.0625
36,0.65625
37,0.625
38,0.28125
39,0.6875
40,0.90625
41,0.1875
42,0.34375
43,0.96875
44,0.65625
45,0.0625
46,0.3125
47,0.5
48,0.625
49,0.9375
50,0.15625
51,0.15625
52,0.125
53,0.03125
54,0.625
55,0.03125
56,0.5625
57,0.09375
58,0.09375
59,0.0625
60,0.84375
61,0.03125
62,0.6875
63,0.8125
64,0.8125
65,1
66,0.9375
67,0.84375
68,0.3125
69,0.25
70,0.09375
71,0.625
72,0.5625
73,0.125
74,0.0625
75,0.84375
76,0.09375
77,0.0625
78,0.0625
79,0.84375
80,0.96875
81,1
82,0.84375
83,0.65625
84,0.1875
85,0.84375
86,0.125
87,0.5
88,0.0625
89,0.90625
90,0.125
91,0.6875
92,0.625
93,0.1875
94,0.3125
95,0.25
96,0.71875
97,0.71875
98,0.625
99,0.46875
100,0.125
101,0.25
102,0.25
103,1
104,0.71875
105,0.25
106,1
107,0.875
108,0.40625
109,0.71875
110,0.3125
111,0.0625
112,0.8125
113,0.4375
114,0.1875
115,0.0625
116,0.28125
117,0.6875
118,0.9375
119,0.75
120,0.03125
121,0.28125
122,0.21875
123,0.25
124,0.71875
125,0.5625
126,0.40625
127,1
128,0.03125
129,0.03125
130,0.75
131,0.125
132,1
133,0.4375
134,0.0625
135,0.15625
136,0.3125
137,0.71875
138,0.28125
139,0.03125
140,0.6875
141,1
142,0.03125
143,0.78125
144,0.375
145,0.25
146,0.9375
147,0.8125
148,0.3125
149,0.46875
150,0.75
151,0.0625
152,1
153,0.3125
154,0.59375
155,0.03125
156,0.9375
157,0.875
158,1
159,0.125
160,0.09375
161,0.28125
162,0.03125
163,0.84375
164,0.15625
165,0.90625
166,0.03125
167,0.3125
168,0.125
169,0.375
170,0.71875
171,0.6875
172,0.3125
173,0.90625
174,0.21875
175,0.46875
176,0.0625
177,0.0625
178,1
179,0.40625
180,0.1875
181,0.09375
182,0.84375
183,0.03125
184,0.03125
185,1
186,0.09375
187,1
188,0.125
189,0.625
190,0.125
191,0.65625
192,0.84375
193,0.25
194,0.9375
195,0.8125
196,0.875
197,0.375
198,0.03125
199,0.65625
200,0.96875
201,0.6875
202,0.15625
203,0.96875
204,0.125
205,0.15625
206,0.15625
207,1
208,0.15625
209,0.0625
210,0.8125
211,0.40625
212,0.9375
213,0.03125
214,0.96875
215,0.71875
216,0.96875
217,0.125
218,0.90625
219,0.0625
220,0.875
221,0.96875
222,0.28125
223,0.9375
224,0.15625
225,0.71875
226,1
227,0.84375
228,0.03125
229,0.6875
230,0.21875
231,0.28125
232,0.5625
233,0.65625
234,0.03125
235,0.78125
236,0.75
237,0.3125
238,0.84375
239,1
240,0.78125
241,0.5625
242,0.8125
243,0.90625
244,1
245,0.75
246,0.28125
247,0.96875
248,0.25
249,0.3125
250,0.0625
251,0.5625
252,0.0625
253,0.59375
254,0.3125
255,0.125
256,0.03125
257,0.71875
258,0.65625
259,0.5
260,0.0625
261,0.96875
262,0.875
263,0.46875
264,0.90625
265,0.65625
266,0.125
267,0.5
268,0.90625
269,0.96875
270,0.9375
271,0.15625
272,0.4375
273,0.3125
274,0.46875
275,0.75
276,0.375
277,0.40625
278,0.5
279,1
280,0.09375
281,0.03125
282,0.03125
283,0.125
284,0.5625
285,0.09375
286,0.75
287,0.0625
288,1
289,0.75
290,0.90625
291,0.34375
292,0.03125
293,0.0625
294,0.03125
295,0.125
296,0.1875
297,0.96875
298,0.34375
299,0.65625
300,1
301,0.09375
302,0.21875
303,0.96875
304,0.0625
305,0.65625
306,0.9375
307,0.625
308,0.5
309,0.8125
310,0.0625
311,0.0625
312,0.96875
313,0.03125
314,0.125
315,0.0625
316,0.03125
317,0.0625
318,0.0625
319,1
320,0.8125
321,0.125
322,0.375
323,0.15625
324,0.59375
325,0.03125
326,0.21875
327,0.5
328,0.5625
329,0.40625
330,0.09375
331,0.28125
332,0.9375
333,0.65625
334,0.53125
335,0.125
336,0.15625
337,0.03125
338,0.84375
339,0.125
340,0.03125
341,0.40625
342,1
343,0.90625
344,0.875
345,0.8125
346,0.59375
347,0.40625
348,0.28125
349,0.75
350,0.9375
351,0.15625
352,0.0625
353,0.03125
354,0.125
355,0.21875
356,0.3125
357,0.03125
358,0.125
359,0.1875
360,0.0625
361,0.125
362,0.03125
363,0.8125
364,0.09375
365,0.96875
366,0.96875
367,1
368,0.28125
369,0.75
370,1
371,0.09375
372,0.875
373,1
374,0.03125
375,0.09375
376,0.8125
377,0.625
378,0.0625
379,0.125
380,0.53125
381,0.03125
382,0.03125
383,0.5
384,0.53125
385,0.65625
386,1
387,0.125
388,0.59375
389,0.0625
390,0.03125
391,1
392,0.3125
393,0.21875
394,0.4375
395,0.0625
396,0.34375
397,0.4375
398,0.625
399,0.875
400,0.5
401,0.53125
402,0.46875
403,0.90625
404,0.21875
405,0.8125
406,0.75
407,0.125
408,0.625
409,0.0625
410,0.15625
411,0.28125
412,0.03125
413,0.71875
414,0.375
415,0.15625
416,0.3125
417,0.96875
418,0.84375
419,0.96875
420,0.53125
421,0.96875
422,0.5
423,0.75
424,0.125
425,0.96875
426,1
427,0.25
428,0.0625
429,0.125
430,0.1875
431,0.0625
432,0.03125
433,0.125
434,0.96875
435,0.71875
436,1
437,0.1875
438,0.46875
439,0.21875
440,0.8125
441,0.65625
442,0.75
443,0.9375
444,0.15625
445,0.53125
446,0.53125
447,0.03125
448,1
449,1
450,1
451,0.15625
452,0.875
453,1
454,0.0625
455,1
456,0.03125
457,0.75
458,0.1875
459,0.8125
460,0.09375
461,0.3125
462,0.40625
463,0.15625
464,0.0625
465,0.09375
466,0.78125
467,0.65625
468,0.9375
469,0.78125
470,0.21875
471,0.0625
472,0.46875
473,0.4375
474,0.28125
475,1
476,0.34375
477,0.25
478,0.0625
479,0.40625
480,0.875
481,0.03125
482,0.65625
483,0.03125
484,0.03125
485,0.09375
486,0.1875
487,0.0625
488,0.625
489,0.5
490,0.96875
491,0.59375
492,1
493,0.03125
494,0.15625
495,1
496,1
497,0.21875
498,0.53125
499,0.21875
500,0.6875
501,0.09375
502,0.09375
503,0.25
504,0.0625
505,0.71875
506,0.28125
507,1
508,0.28125
509,0.59375
510,0.65625
511,0.125
512,0.03125
513,0.03125
514,0.625
515,0.0625
516,0.15625
517,0.96875
518,0.21875
519,1
520,0.875
521,0.25
522,0.125
523,0.5625
524,0.0625
525,0.46875
526,0.15625
527,0.09375
528,0.71875
529,0.75
530,0.25
531,0.03125
532,0.71875
533,0.90625
534,0.84375
535,0.65625
536,0.25
537,0.40625
538,0.40625
539,0.5
540,0.65625
541,0.375
542,0.75
543,0.15625
544,0.625
545,0.34375
546,0.09375
547,0.875
548,0.5
549,0.03125
550,0.40625
551,0.03125
552,0.625
553,0.03125
554,0.53125
555,0.75
556,1
557,0.1875
558,0.5625
559,0.40625
560,0.03125
561,0.6875
562,0.03125
563,0.78125
564,0.21875
565,0.21875
566,0.09375
567,0.4375
568,0.34375
569,0.1875
570,0.1875
571,0.6875
572,0.03125
573,0.125
574,0.71875
575,0.5
576,0.46875
577,1
578,0.0625
579,0.5
580,0.625
581,0.46875
582,0.125
583,0.25
584,0.09375
585,0.84375
586,0.625
587,0.03125
588,0.59375
589,0.125
590,0.0625
591,0.875
592,0.1875
593,0.15625
594,0.84375
595,0.21875
596,0.4375
597,0.125
598,0.03125
599,0.8125
600,0.90625
601,0.5
602,0.9375
603,0.125
604,0.0625
605,1
606,0.125
607,0.21875
608,1
609,0.21875
610,0.90625
611,0.71875
612,0.75
613,0.21875
614,0.90625
615,1
616,0.9375
617,0.1875
618,0.125
619,0.125
620,0.53125
621,0.1875
622,0.875
623,0.09375
624,0.90625
625,0.09375
626,0.65625
627,0.15625
628,0.8125
629,0.96875
630,0.0625
631,0.59375
632,0.09375
633,0.0625
634,0.59375
635,0.65625
636,1
637,0.0625
638,0.59375
639,0.03125
640,1
641,0.6875
642,0.1875
643,0.65625
644,0.34375
645,0.6875
646,0.34375
647,1
648,0.65625
649,0.03125
650,0.46875
651,1
652,0.1875
653,0.625
654,0.1875
655,0.75
656,0.0625
657,0.5
658,1
659,0.28125
660,0.9375
661,0.84375
662,0.59375
663,0.3125
664,0.71875
665,0.09375
666,0.09375
667,0.0625
668,0.15625
669,0.6875
670,0.1875
671,0.0625
672,0.78125
673,0.8125
674,0.1875
675,1
676,0.625
677,0.09375
678,1
679,0.59375
680,0.40625
681,0.6875
682,0.375
683,0.90625
684,1
685,0.34375
686,0.8125
687,0.625
688,0.625
689,0.15625
690,0.3125
691,0.03125
692,0.90625
693,0.25
694,0.75
695,0.09375
696,0.03125
697,0.625
698,0.375
699,0.375
700,0.03125
701,0.78125
702,0.9375
703,0.3125
704,0.78125
705,0.0625
706,0.96875
707,0.0625
708,0.875
709,0.125
710,0.4375
711,0.34375
712,0.75
713,0.125
714,0.40625
715,0.15625
716,0.875
717,0.09375
718,0.0625
719,0.34375
720,0.34375
721,1
722,0.90625
723,0.75
724,0.03125
725,0.09375
726,0.0625
727,0.9375
728,1
729,0.65625
730,0.4375
731,0.09375
732,0.0625
733,0.09375
734,0.90625
735,0.90625
736,0.6875
737,0.03125
738,0.71875
739,0.0625
740,0.96875
741,0.34375
742,0.96875
743,0.3125
744,0.09375
745,0.03125
746,0.1875
747,0.65625
748,0.375
749,0.03125
750,0.71875
751,0.875
752,0.8125
753,0.90625
754,0.375
755,0.65625
756,0.8125
757,0.28125
758,0.65625
759,0.09375
760,0.09375
761,0.8125
762,0.0625
763,1
764,0.28125
765,0.0625
766,0.46875
767,0.59375
768,0.28125
769,0.5
770,0.125
771,0.4375
772,0.84375
773,0.375
774,0.125
775,0.03125
776,0.125
777,0.71875
778,0.03125
779,1
780,0.875
781,0.6875
782,0.09375
783,0.90625
784,0.90625
785,0.6875
