id,label
0,1
1,0
2,0
3,0
4,0
5,0
6,1
7,0
8,1
9,0
10,1
11,0
12,0
13,0
14,0
15,0
16,0
17,1
18,0
19,0
20,0
21,1
22,1
23,1
24,0
25,1
26,1
27,1
28,0
29,0
30,0
31,0
32,0
33,1
34,1
35,0
36,0
37,0
38,0
39,1
40,1
41,0
42,0
43,1
44,1
45,0
46,0
47,1
48,1
49,1
50,0
51,0
52,0
53,0
54,1
55,0
56,1
57,0
58,0
59,0
60,1
61,0
62,1
63,0
64,0
65,1
66,1
67,1
68,1
69,1
70,0
71,1
72,1
73,1
74,0
75,1
76,0
77,0
78,0
79,1
80,1
81,1
82,1
83,1
84,1
85,1
86,0
87,1
88,0
89,1
90,1
91,1
92,0
93,1
94,0
95,0
96,0
97,1
98,1
99,0
100,0
101,1
102,0
103,1
104,0
105,0
106,1
107,1
108,0
109,0
110,0
111,1
112,1
113,0
114,0
115,1
116,0
117,0
118,0
119,1
120,0
121,0
122,0
123,1
124,1
125,1
126,1
127,1
128,0
129,0
130,1
131,1
132,1
133,1
134,0
135,0
136,0
137,0
138,0
139,0
140,1
141,1
142,0
143,1
144,0
145,0
146,0
147,1
148,1
149,1
150,0
151,0
152,1
153,1
154,0
155,0
156,1
157,1
158,1
159,0
160,0
161,0
162,0
163,1
164,0
165,1
166,1
167,1
168,0
169,0
170,1
171,1
172,1
173,1
174,0
175,0
176,0
177,0
178,1
179,1
180,0
181,0
182,1
183,0
184,0
185,1
186,0
187,1
188,0
189,1
190,0
191,1
192,1
193,1
194,1
195,1
196,1
197,1
198,0
199,1
200,1
201,0
202,0
203,1
204,0
205,1
206,0
207,1
208,0
209,0
210,1
211,1
212,1
213,0
214,1
215,1
216,1
217,0
218,0
219,0
220,1
221,1
222,0
223,0
224,1
225,1
226,1
227,1
228,0
229,1
230,1
231,1
232,1
233,0
234,0
235,1
236,1
237,0
238,1
239,1
240,1
241,1
242,1
243,1
244,1
245,1
246,1
247,1
248,0
249,1
250,0
251,0
252,0
253,1
254,1
255,0
256,1
257,1
258,1
259,0
260,0
261,1
262,1
263,1
264,0
265,1
266,0
267,1
268,1
269,1
270,1
271,0
272,0
273,0
274,1
275,0
276,1
277,0
278,0
279,1
280,0
281,0
282,0
283,0
284,1
285,0
286,0
287,0
288,1
289,1
290,0
291,0
292,0
293,0
294,0
295,0
296,1
297,1
298,1
299,1
300,1
301,0
302,0
303,1
304,0
305,0
306,1
307,0
308,0
309,0
310,0
311,0
312,1
313,0
314,0
315,1
316,1
317,0
318,0
319,1
320,1
321,0
322,1
323,1
324,1
325,0
326,1
327,1
328,1
329,1
330,0
331,1
332,1
333,1
334,1
335,0
336,0
337,0
338,1
339,0
340,0
341,0
342,1
343,1
344,1
345,1
346,1
347,1
348,0
349,1
350,1
351,0
352,0
353,0
354,0
355,0
356,0
357,1
358,0
359,0
360,0
361,0
362,0
363,1
364,1
365,1
366,1
367,1
368,0
369,0
370,1
371,0
372,1
373,1
374,0
375,0
376,1
377,1
378,0
379,0
380,1
381,0
382,0
383,1
384,1
385,0
386,1
387,0
388,1
389,0
390,0
391,1
392,1
393,1
394,1
395,0
396,1
397,0
398,1
399,1
400,1
401,0
402,0
403,1
404,1
405,1
406,1
407,0
408,1
409,0
410,0
411,1
412,0
413,1
414,0
415,0
416,0
417,1
418,1
419,1
420,0
421,1
422,0
423,1
424,0
425,1
426,1
427,0
428,0
429,1
430,0
431,0
432,0
433,1
434,1
435,1
436,1
437,0
438,1
439,0
440,1
441,1
442,1
443,1
444,0
445,1
446,1
447,0
448,1
449,1
450,1
451,1
452,1
453,1
454,0
455,1
456,0
457,1
458,1
459,1
460,1
461,0
462,1
463,0
464,0
465,0
466,1
467,1
468,1
469,1
470,0
471,0
472,0
473,1
474,0
475,1
476,0
477,0
478,1
479,1
480,1
481,0
482,0
483,0
484,0
485,1
486,1
487,0
488,1
489,1
490,1
491,0
492,1
493,0
494,0
495,1
496,1
497,0
498,1
499,0
500,1
501,0
502,0
503,1
504,0
505,1
506,0
507,1
508,0
509,1
510,0
511,0
512,0
513,1
514,1
515,0
516,1
517,0
518,0
519,1
520,1
521,0
522,1
523,1
524,0
525,1
526,0
527,1
528,1
529,1
530,0
531,0
532,1
533,1
534,1
535,1
536,0
537,0
538,1
539,0
540,0
541,0
542,0
543,0
544,1
545,1
546,0
547,1
548,1
549,0
550,0
551,0
552,0
553,0
554,1
555,1
556,1
557,1
558,1
559,1
560,0
561,1
562,1
563,1
564,0
565,1
566,0
567,1
568,1
569,0
570,1
571,1
572,0
573,0
574,1
575,1
576,1
577,1
578,0
579,1
580,1
581,1
582,0
583,0
584,0
585,1
586,0
587,0
588,1
589,0
590,1
591,1
592,0
593,1
594,1
595,0
596,0
597,0
598,0
599,1
600,1
601,0
602,1
603,0
604,0
605,1
606,0
607,0
608,1
609,0
610,1
611,1
612,1
613,1
614,1
615,1
616,0
617,1
618,0
619,0
620,1
621,1
622,1
623,1
624,1
625,0
626,0
627,0
628,0
629,1
630,0
631,1
632,1
633,0
634,1
635,1
636,1
637,1
638,1
639,0
640,1
641,1
642,0
643,0
644,0
645,1
646,0
647,1
648,1
649,1
650,1
651,1
652,1
653,1
654,0
655,1
656,0
657,1
658,1
659,0
660,1
661,1
662,1
663,0
664,1
665,0
666,1
667,1
668,0
669,1
670,1
671,0
672,1
673,1
674,0
675,1
676,0
677,1
678,1
679,0
680,0
681,1
682,0
683,0
684,1
685,0
686,1
687,0
688,1
689,1
690,1
691,0
692,0
693,1
694,1
695,0
696,0
697,1
698,1
699,0
700,0
701,1
702,1
703,0
704,1
705,0
706,1
707,0
708,0
709,0
710,0
711,1
712,1
713,1
714,0
715,0
716,1
717,0
718,0
719,0
720,1
721,1
722,1
723,1
724,0
725,0
726,0
727,0
728,0
729,1
730,1
731,0
732,1
733,0
734,1
735,1
736,1
737,0
738,1
739,0
740,1
741,0
742,1
743,0
744,0
745,0
746,1
747,1
748,1
749,0
750,1
751,1
752,1
753,1
754,0
755,0
756,0
757,1
758,1
759,0
760,0
761,1
762,0
763,1
764,1
765,1
766,1
767,0
768,1
769,0
770,1
771,1
772,1
773,0
774,1
775,0
776,1
777,1
778,0
779,1
780,1
781,1
782,0
783,1
784,1
785,1
786,1
787,0
788,0
789,1
790,1
791,1
792,0
793,0
794,0
795,0
796,1
797,1
798,0
799,0
800,1
801,1
802,1
803,1
804,0
805,0
806,1
807,1
808,1
809,1
810,0
811,1
812,0
813,1
814,1
815,0
816,1
817,0
818,1
819,1
820,1
821,0
822,0
823,0
824,1
825,0
826,0
827,1
828,1
829,1
830,1
831,1
832,1
833,1
834,1
835,1
836,1
837,0
838,1
839,0
840,1
841,1
842,0
843,1
844,1
845,1
846,1
847,0
848,1
849,1
850,1
851,1
852,0
853,0
854,0
855,0
856,1
857,0
858,0
859,1
860,1
861,1
862,0
863,0
864,1
865,1
866,0
867,0
868,1
869,1
870,0
871,0
872,0
873,0
874,1
875,1
876,0
877,0
878,0
879,1
880,1
881,1
882,1
883,0
884,0
885,1
886,1
887,1
888,0
889,1
890,0
891,1
892,0
893,1
894,1
895,1
896,1
897,1
898,1
899,0
900,1
901,1
902,1
903,0
904,1
905,0
906,1
907,0
908,1
909,1
910,1
911,1
912,0
913,1
914,1
915,1
916,1
917,0
918,1
919,1
920,0
921,1
922,1
923,1
924,1
925,0
926,1
927,1
928,1
929,0
930,1
931,0
932,1
933,1
934,0
935,0
936,1
937,1
938,0
939,0
940,0
941,0
942,1
943,1
944,1
945,0
946,1
947,1
948,1
949,0
950,1
951,1
952,0
953,0
954,1
955,1
956,1
957,1
958,1
959,0
960,0
961,1
962,0
963,1
964,1
965,1
966,0
967,1
968,0
969,0
970,0
971,0
972,1
973,0
974,1
975,1
976,1
977,0
978,1
979,0
980,1
981,0
982,1
983,1
984,1
985,1
986,0
987,0
988,0
989,1
990,0
991,1
992,0
993,1
994,0
995,0
996,1
997,0
998,0
999,0
1000,1
1001,1
1002,0
1003,1
1004,0
1005,1
1006,1
1007,0
1008,1
1009,0
1010,0
1011,0
1012,1
1013,1
1014,0
1015,1
1016,0
1017,0
1018,0
1019,1
1020,1
1021,1
1022,0
1023,1
1024,1
1025,0
1026,1
1027,1
1028,0
1029,0
1030,0
1031,0
1032,0
1033,0
1034,1
1035,0
1036,1
1037,0
1038,1
1039,0
1040,1
1041,1
1042,0
1043,0
1044,1
1045,0
1046,1
1047,1
1048,1
1049,0
1050,0
1051,0
1052,1
1053,1
1054,1
1055,1
1056,1
1057,1
1058,0
1059,0
1060,0
1061,1
1062,0
1063,0
1064,0
1065,0
1066,0
1067,1
1068,0
1069,0
1070,0
1071,0
1072,0
1073,0
1074,0
1075,0
1076,0
1077,0
1078,1
1079,0
1080,0
1081,1
1082,0
1083,0
1084,1
1085,0
1086,1
1087,1
1088,0
1089,0
1090,0
1091,0
1092,1
1093,0
1094,1
1095,1
1096,1
1097,1
1098,0
1099,1
1100,0
1101,0
1102,0
1103,0
1104,1
1105,0
1106,0
1107,1
1108,0
1109,1
1110,1
1111,1
1112,1
1113,0
1114,0
1115,0
1116,1
1117,1
1118,0
1119,1
1120,0
1121,1
1122,0
1123,0
1124,1
1125,1
1126,0
1127,0
1128,0
1129,1
1130,0
1131,1
1132,1
1133,1
1134,0
1135,1
1136,1
1137,0
1138,0
1139,1
1140,1
1141,1
1142,0
1143,0
1144,0
1145,1
1146,0
1147,1
1148,0
1149,1
1150,1
1151,1
1152,0
1153,1
1154,0
1155,1
1156,1
1157,0
1158,1
1159,0
1160,0
1161,0
1162,0
1163,1
1164,1
1165,0
1166,1
1167,0
1168,1
1169,0
1170,1
1171,0
1172,0
1173,1
1174,1
1175,0
1176,0
1177,0
1178,1
1179,1
1180,0
1181,1
1182,1
1183,1
1184,0
1185,1
1186,0
1187,0
1188,1
1189,0
1190,0
1191,0
1192,1
1193,0
1194,1
1195,1
1196,1
1197,1
1198,1
1199,1
1200,1
1201,1
1202,0
1203,1
1204,0
1205,1
1206,1
1207,1
1208,0
1209,1
1210,0
1211,1
1212,1
1213,0
1214,0
1215,0
1216,0
1217,0
1218,1
1219,0
1220,0
1221,0
1222,0
1223,0
1224,0
1225,1
1226,0
1227,1
1228,0
1229,1
1230,1
