id,label
0,0.671875
1,0.015625
2,0.640625
3,0.015625
4,0.015625
5,0.46875
6,0.140625
7,0.03125
8,0.875
9,0.8125
10,0.96875
11,0.046875
12,0.0625
13,0.171875
14,0.015625
15,0.484375
16,0.046875
17,0.609375
18,0.109375
19,0.03125
20,0.015625
21,1
22,0.578125
23,1
24,0.015625
25,0.828125
26,0.515625
27,0.921875
28,0.8125
29,0.015625
30,0.8125
31,0.3125
32,0.796875
33,0.859375
34,0.3125
35,0.03125
36,0.65625
37,0.71875
38,0.296875
39,0.578125
40,0.84375
41,0.21875
42,0.203125
43,1
44,0.59375
45,0.015625
46,0.265625
47,0.46875
48,0.546875
49,0.921875
50,0.015625
51,0.0625
52,0.203125
53,0.015625
54,0.5
55,0.015625
56,0.625
57,0.078125
58,0.078125
59,0.015625
60,0.953125
61,0.015625
62,0.5
63,0.796875
64,0.875
65,1
66,1
67,0.859375
68,0.21875
69,0.171875
70,0.0625
71,0.515625
72,0.390625
73,0.171875
74,0.015625
75,0.796875
76,0.03125
77,0.015625
78,0.09375
79,0.859375
80,1
81,0.875
82,0.828125
83,0.59375
84,0.109375
85,0.71875
86,0.078125
87,0.5625
88,0.015625
89,0.984375
90,0.15625
91,0.859375
92,0.65625
93,0.203125
94,0.234375
95,0.21875
96,0.65625
97,0.703125
98,0.71875
99,0.203125
100,0.03125
101,0.15625
102,0.03125
103,0.984375
104,0.75
105,0.15625
106,1
107,0.921875
108,0.34375
109,0.796875
110,0.171875
111,0.0625
112,0.796875
113,0.703125
114,0.125
115,0.015625
116,0.25
117,0.5625
118,0.984375
119,0.59375
120,0.015625
121,0.171875
122,0.0625
123,0.234375
124,0.640625
125,0.65625
126,0.21875
127,1
128,0.046875
129,0.015625
130,0.875
131,0.1875
132,1
133,0.390625
134,0.046875
135,0.0625
136,0.3125
137,0.625
138,0.21875
139,0.015625
140,0.65625
141,1
142,0.015625
143,0.765625
144,0.15625
145,0.1875
146,0.953125
147,0.859375
148,0.1875
149,0.296875
150,0.96875
151,0.015625
152,1
153,0.25
154,0.328125
155,0.015625
156,0.953125
157,0.984375
158,1
159,0.078125
160,0.015625
161,0.296875
162,0.078125
163,0.75
164,0.0625
165,0.734375
166,0.015625
167,0.28125
168,0.09375
169,0.28125
170,0.796875
171,0.71875
172,0.453125
173,0.96875
174,0.09375
175,0.484375
176,0.03125
177,0.046875
178,1
179,0.21875
180,0.09375
181,0.046875
182,0.90625
183,0.015625
184,0.03125
185,1
186,0.015625
187,1
188,0.03125
189,0.578125
190,0.078125
191,0.640625
192,0.953125
193,0.125
194,0.96875
195,0.90625
196,1
197,0.46875
198,0.015625
199,0.703125
200,0.96875
201,0.578125
202,0.078125
203,0.984375
204,0.109375
205,0.0625
206,0.078125
207,1
208,0.109375
209,0.03125
210,0.921875
211,0.296875
212,0.828125
213,0.046875
214,0.953125
215,0.71875
216,0.9375
217,0.03125
218,0.9375
219,0.078125
220,0.90625
221,0.984375
222,0.21875
223,0.984375
224,0.0625
225,0.59375
226,1
227,0.890625
228,0.015625
229,0.65625
230,0.140625
231,0.578125
232,0.609375
233,0.515625
234,0.015625
235,0.875
236,0.859375
237,0.34375
238,0.59375
239,0.953125
240,0.96875
241,0.4375
242,0.90625
243,1
244,1
245,0.859375
246,0.28125
247,1
248,0.125
249,0.1875
250,0.03125
251,0.515625
252,0.015625
253,0.734375
254,0.171875
255,0.046875
256,0.046875
257,0.84375
258,0.578125
259,0.421875
260,0.015625
261,0.96875
262,0.9375
263,0.484375
264,0.96875
265,0.453125
266,0.046875
267,0.328125
268,0.8125
269,0.96875
270,1
271,0.0625
272,0.28125
273,0.4375
274,0.4375
275,0.609375
276,0.375
277,0.234375
278,0.453125
279,1
280,0.046875
281,0.015625
282,0.015625
283,0.078125
284,0.5625
285,0.046875
286,0.765625
287,0.03125
288,1
289,0.703125
290,0.96875
291,0.171875
292,0.015625
293,0.03125
294,0.015625
295,0.125
296,0.125
297,0.984375
298,0.109375
299,0.65625
300,1
301,0.015625
302,0.171875
303,0.984375
304,0.078125
305,0.796875
306,0.953125
307,0.484375
308,0.46875
309,0.703125
310,0.0625
311,0.015625
312,1
313,0.015625
314,0.078125
315,0.09375
316,0.046875
317,0.078125
318,0.0625
319,1
320,0.640625
321,0.015625
322,0.375
323,0.078125
324,0.5625
325,0.03125
326,0.109375
327,0.390625
328,0.4375
329,0.421875
330,0.03125
331,0.109375
