id,label
0,0.828125
1,0.296875
2,0.625
3,0.265625
4,0.265625
5,0.703125
6,0.359375
7,0.28125
8,0.96875
9,0.875
10,0.875
11,0.28125
12,0.34375
13,0.421875
14,0.3125
15,0.546875
16,0.296875
17,0.625
18,0.328125
19,0.28125
20,0.296875
21,0.921875
22,0.671875
23,1
24,0.25
25,0.734375
26,0.546875
27,0.953125
28,0.84375
29,0.3125
30,0.796875
31,0.59375
32,0.640625
33,0.796875
34,0.4375
35,0.296875
36,0.765625
37,0.59375
38,0.5625
39,0.78125
40,0.796875
41,0.421875
42,0.40625
43,1
44,0.78125
45,0.265625
46,0.5
47,0.515625
48,0.75
49,0.703125
50,0.28125
51,0.265625
52,0.34375
53,0.265625
54,0.71875
55,0.265625
56,0.734375
57,0.34375
58,0.359375
59,0.265625
60,0.96875
61,0.265625
62,0.625
63,0.640625
64,0.921875
65,1
66,0.96875
67,0.8125
68,0.453125
69,0.515625
70,0.3125
71,0.6875
72,0.59375
73,0.34375
74,0.28125
75,0.875
76,0.328125
77,0.265625
78,0.328125
79,0.90625
80,0.984375
81,0.984375
82,0.890625
83,0.734375
84,0.390625
85,0.859375
86,0.390625
87,0.75
88,0.265625
89,0.9375
90,0.421875
91,0.90625
92,0.6875
93,0.4375
94,0.5
95,0.5625
96,0.8125
97,0.78125
98,0.578125
99,0.390625
100,0.265625
101,0.375
102,0.28125
103,1
104,0.75
105,0.484375
106,1
107,0.828125
108,0.59375
109,0.75
110,0.46875
111,0.34375
112,0.859375
113,0.671875
114,0.40625
115,0.296875
116,0.4375
117,0.75
118,1
119,0.6875
120,0.28125
121,0.40625
122,0.359375
123,0.390625
124,0.75
125,0.546875
126,0.453125
127,1
128,0.3125
129,0.265625
130,0.921875
131,0.390625
132,1
133,0.5
134,0.3125
135,0.34375
136,0.546875
137,0.734375
138,0.484375
139,0.265625
140,0.671875
141,1
142,0.265625
143,0.8125
144,0.40625
145,0.390625
146,0.984375
147,0.828125
148,0.515625
149,0.453125
150,0.875
151,0.265625
152,1
153,0.453125
154,0.53125
155,0.265625
156,0.9375
157,0.90625
158,1
159,0.296875
160,0.234375
161,0.40625
162,0.328125
163,0.90625
164,0.390625
165,0.921875
166,0.265625
167,0.453125
168,0.4375
169,0.46875
170,0.921875
171,0.640625
172,0.6875
173,0.90625
174,0.375
175,0.4375
176,0.265625
177,0.359375
178,1
179,0.484375
180,0.40625
181,0.34375
182,0.84375
183,0.265625
184,0.265625
185,1
186,0.296875
187,1
188,0.296875
189,0.671875
190,0.375
191,0.796875
192,0.859375
193,0.4375
194,0.96875
195,0.859375
196,0.984375
197,0.578125
198,0.265625
199,0.75
200,1
201,0.78125
202,0.359375
203,0.96875
204,0.328125
205,0.34375
206,0.34375
207,1
208,0.390625
209,0.265625
210,0.984375
211,0.53125
212,0.953125
213,0.265625
214,0.953125
215,0.65625
216,0.9375
217,0.265625
218,0.765625
219,0.34375
220,0.875
221,0.96875
222,0.40625
223,0.96875
224,0.3125
225,0.78125
226,1
227,0.921875
228,0.265625
229,0.828125
230,0.40625
231,0.640625
232,0.671875
233,0.6875
234,0.265625
235,0.921875
236,0.90625
237,0.515625
238,0.84375
239,1
240,0.90625
241,0.53125
242,0.890625
243,0.984375
244,1
245,0.875
246,0.5
247,1
248,0.421875
249,0.390625
250,0.28125
251,0.640625
252,0.265625
253,0.59375
254,0.421875
255,0.328125
256,0.34375
257,0.90625
258,0.734375
259,0.4375
260,0.265625
261,0.96875
262,0.96875
263,0.640625
264,0.9375
265,0.75
266,0.328125
267,0.640625
268,0.9375
269,1
270,0.984375
271,0.3125
272,0.609375
273,0.546875
274,0.515625
275,0.765625
276,0.578125
277,0.515625
278,0.484375
279,1
280,0.34375
281,0.265625
282,0.265625
283,0.40625
284,0.71875
285,0.296875
286,0.828125
287,0.3125
288,1
289,0.875
290,0.953125
291,0.4375
292,0.265625
293,0.328125
294,0.265625
295,0.421875
296,0.453125
297,0.984375
298,0.46875
299,0.5625
300,1
301,0.28125
302,0.53125
303,0.984375
304,0.34375
305,0.90625
306,1
307,0.515625
308,0.5
309,0.859375
310,0.3125
311,0.265625
312,1
313,0.328125
314,0.4375
315,0.34375
316,0.3125
317,0.34375
318,0.34375
319,1
320,0.796875
321,0.359375
322,0.59375
323,0.3125
324,0.703125
325,0.265625
326,0.296875
327,0.484375
328,0.671875
329,0.640625
330,0.328125
331,0.390625
332,1
333,0.703125
334,0.59375
335,0.28125
336,0.265625
337,0.265625
338,0.984375
339,0.28125
340,0.28125
341,0.640625
342,1
343,0.96875
344,0.9375
345,0.890625
346,0.796875
347,0.484375
348,0.5625
349,0.859375
350,1
351,0.328125
352,0.265625
353,0.28125
354,0.328125
355,0.296875
356,0.40625
357,0.34375
358,0.578125
359,0.390625
360,0.34375
361,0.296875
362,0.359375
363,0.71875
364,0.296875
365,1
366,1
367,1
368,0.484375
369,0.75
370,1
371,0.40625
372,0.9375
373,1
374,0.265625
375,0.34375
376,0.90625
377,0.765625
378,0.28125
379,0.3125
380,0.5
381,0.265625
382,0.265625
383,0.5
384,0.578125
385,0.84375
386,1
387,0.390625
388,0.71875
389,0.234375
390,0.265625
391,1
392,0.5
393,0.421875
394,0.59375
395,0.328125
396,0.71875
397,0.53125
398,0.671875
399,0.921875
400,0.609375
401,0.578125
402,0.53125
403,0.921875
404,0.375
405,0.671875
406,0.859375
407,0.265625
408,0.609375
409,0.265625
410,0.296875
411,0.390625
412,0.265625
413,0.875
414,0.5
415,0.28125
416,0.453125
417,1
418,0.734375
419,1
420,0.578125
421,1
422,0.515625
423,0.84375
424,0.328125
425,1
426,1
427,0.296875
428,0.265625
429,0.375
430,0.3125
431,0.328125
432,0.265625
433,0.34375
434,0.9375
435,0.59375
436,1
437,0.484375
438,0.640625
439,0.328125
440,0.78125
441,0.765625
442,0.765625
443,1
444,0.4375
445,0.734375
446,0.546875
447,0.265625
448,1
449,1
450,1
451,0.25
452,0.953125
453,1
454,0.34375
455,1
456,0.265625
457,0.90625
458,0.40625
459,0.734375
460,0.25
461,0.421875
462,0.578125
463,0.421875
464,0.3125
465,0.359375
466,0.875
467,0.671875
468,0.953125
469,0.859375
470,0.328125
471,0.296875
