id,label
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0.015625
9,0.015625
10,0.015625
11,0
12,0
13,0
14,0
15,0.015625
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0.015625
24,0
25,0
26,0
27,0.015625
28,0
29,0
30,0.015625
31,0.015625
32,0
33,0
34,0.015625
35,0
36,0
37,0
38,0
39,0
40,0.015625
41,0
42,0
43,0.015625
44,0.015625
45,0
46,0
47,0.015625
48,0.015625
49,0.015625
50,0
51,0
52,0
53,0
54,0
55,0
56,0.015625
57,0
58,0
59,0
60,0.015625
61,0
62,0
63,0
64,0
65,0.015625
66,0.015625
67,0.015625
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0.015625
76,0
77,0
78,0
79,0
80,0.015625
81,0.015625
82,0.015625
83,0.015625
84,0
85,0.015625
86,0
87,0
88,0
89,0.015625
90,0
91,0.015625
92,0
93,0
94,0
95,0
96,0.015625
97,0.015625
98,0.015625
99,0
100,0
101,0
102,0
103,0.015625
104,0.015625
105,0
106,0.015625
107,0.015625
108,0
109,0
110,0.015625
111,0
112,0
113,0
114,0
115,0
116,0
117,0.015625
118,0.015625
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0.015625
128,0
129,0
130,0.015625
131,0
132,0.015625
133,0.015625
134,0
135,0
136,0
137,0
138,0
139,0
140,0.015625
141,0.015625
142,0
143,0.015625
144,0
145,0
146,0.015625
147,0.015625
148,0
149,0
150,0
151,0
152,0.015625
153,0
154,0.015625
155,0
156,0.015625
157,0.015625
158,0.015625
159,0
160,0
161,0
162,0
163,0.015625
164,0
165,0.015625
166,0
167,0
168,0
169,0.015625
170,0.015625
171,0
172,0.015625
173,0.015625
174,0
175,0
176,0
177,0
178,0.015625
179,0
180,0
181,0
182,0.015625
183,0
184,0
185,0.015625
186,0
187,0.015625
188,0
189,0
190,0
191,0.015625
192,0.015625
193,0.015625
194,0
195,0
196,0.015625
197,0
198,0
199,0.015625
200,0.015625
201,0.015625
202,0
203,0.015625
204,0
205,0
206,0
207,0.015625
208,0
209,0
210,0.015625
211,0
212,0.015625
213,0
214,0
215,0.015625
216,0.015625
217,0
218,0.015625
219,0
220,0.015625
221,0.015625
222,0.015625
223,0.015625
224,0
225,0.015625
226,0.015625
227,0.015625
228,0
229,0.015625
230,0
231,0
232,0.015625
233,0.015625
234,0
235,0.015625
236,0.015625
237,0
238,0
239,0.015625
240,0
241,0
242,0.015625
243,0.015625
244,0.015625
245,0.015625
246,0
247,0.015625
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
256,0
257,0.015625
258,0
259,0
260,0
261,0.015625
262,0.015625
263,0
264,0.015625
265,0.015625
266,0
267,0
268,0.015625
269,0.015625
270,0.015625
271,0
272,0.015625
273,0
274,0
275,0.015625
276,0
277,0.015625
278,0.015625
279,0.015625
280,0
281,0
282,0
283,0
284,0.015625
285,0
286,0.015625
287,0
288,0.015625
289,0.015625
290,0.015625
291,0
292,0
293,0
294,0
295,0
296,0
297,0.015625
298,0
299,0.015625
300,0.015625
301,0
302,0
303,0.015625
304,0
305,0.015625
306,0.015625
307,0
308,0
309,0.015625
310,0
311,0
312,0.015625
313,0
314,0
315,0
316,0
317,0
318,0
319,0.015625
320,0.015625
321,0
322,0.015625
323,0
324,0.015625
325,0
326,0
327,0
328,0.015625
329,0
330,0
331,0
332,0.015625
333,0.015625
334,0
335,0
336,0
337,0
338,0.015625
339,0
340,0
341,0
342,0.015625
343,0.015625
344,0.015625
345,0.015625
346,0.015625
347,0
348,0
349,0.015625
350,0.015625
351,0
352,0
353,0
354,0
355,0.015625
356,0
357,0
358,0
359,0.015625
360,0
361,0
362,0
363,0
364,0
365,0.015625
366,0.015625
367,0.015625
368,0
369,0.015625
370,0.015625
371,0
372,0.015625
373,0.015625
374,0
375,0
376,0.015625
377,0.015625
378,0
379,0
380,0.015625
381,0
382,0
383,0
384,0
385,0.015625
386,0.015625
387,0
388,0.015625
389,0
390,0
391,0.015625
392,0
393,0.015625
394,0.015625
395,0
396,0
397,0
398,0.015625
399,0.015625
400,0
401,0
402,0
403,0
404,0
405,0.015625
406,0
407,0
408,0
409,0
410,0
411,0.015625
412,0
413,0.015625
