id,label
0,0.71875
1,0.34375
2,0.78125
3,0.25
4,0.25
5,0.5625
6,0.40625
7,0.28125
8,0.875
9,0.875
10,1
11,0.25
12,0.28125
13,0.40625
14,0.3125
15,0.65625
16,0.3125
17,0.625
18,0.375
19,0.25
20,0.28125
21,1
22,0.78125
23,1
24,0.25
25,0.84375
26,0.59375
27,0.96875
28,0.65625
29,0.28125
30,0.75
31,0.5
32,0.71875
33,0.71875
34,0.46875
35,0.3125
36,0.65625
37,0.6875
38,0.40625
39,0.78125
40,0.96875
41,0.4375
42,0.34375
43,1
44,0.8125
45,0.25
46,0.53125
47,0.5
48,0.8125
49,0.78125
50,0.28125
51,0.40625
52,0.34375
53,0.25
54,0.625
55,0.25
56,0.8125
57,0.3125
58,0.3125
59,0.25
60,0.90625
61,0.25
62,0.65625
63,0.75
64,0.8125
65,1
66,0.875
67,0.71875
68,0.5625
69,0.46875
70,0.40625
71,0.84375
72,0.5625
73,0.34375
74,0.3125
75,0.9375
76,0.3125
77,0.25
78,0.3125
79,0.875
80,0.96875
81,1
82,0.96875
83,0.8125
84,0.5
85,0.96875
86,0.34375
87,0.78125
88,0.25
89,0.875
90,0.40625
91,0.84375
92,0.71875
93,0.40625
94,0.4375
95,0.53125
96,0.8125
97,0.6875
98,0.53125
99,0.5625
100,0.3125
101,0.40625
102,0.28125
103,0.96875
104,0.78125
105,0.40625
106,1
107,0.8125
108,0.59375
109,0.84375
110,0.5
111,0.3125
112,0.78125
113,0.65625
114,0.34375
115,0.3125
116,0.46875
117,0.84375
118,1
119,0.8125
120,0.25
121,0.28125
122,0.46875
123,0.46875
124,0.84375
125,0.5625
126,0.40625
127,1
128,0.28125
129,0.25
130,0.90625
131,0.46875
132,1
133,0.5
134,0.28125
135,0.28125
136,0.5625
137,0.625
138,0.375
139,0.28125
140,0.65625
141,1
142,0.28125
143,0.6875
144,0.53125
145,0.40625
146,0.96875
147,0.96875
148,0.46875
149,0.46875
150,0.75
151,0.28125
152,1
153,0.40625
154,0.625
155,0.25
156,0.96875
157,0.96875
158,1
159,0.4375
160,0.28125
161,0.6875
162,0.375
163,0.875
164,0.375
165,0.90625
166,0.28125
167,0.53125
168,0.3125
169,0.5625
170,0.78125
171,0.65625
172,0.6875
173,0.875
174,0.34375
175,0.5
176,0.28125
177,0.34375
178,1
179,0.625
180,0.5
181,0.34375
182,0.90625
183,0.28125
184,0.28125
185,1
186,0.28125
187,1
188,0.3125
189,0.78125
190,0.3125
191,0.875
192,0.9375
193,0.5
194,1
195,0.90625
196,0.96875
197,0.625
198,0.28125
199,0.78125
200,1
201,0.75
202,0.375
203,0.90625
204,0.40625
205,0.3125
206,0.3125
207,1
208,0.3125
209,0.28125
210,0.96875
211,0.4375
212,0.9375
213,0.34375
214,0.9375
215,0.6875
216,0.90625
217,0.25
218,0.71875
219,0.375
220,0.90625
221,1
222,0.46875
223,0.96875
224,0.34375
225,0.90625
226,1
227,0.875
228,0.25
229,0.78125
230,0.40625
231,0.78125
232,0.75
233,0.65625
234,0.25
235,0.84375
236,0.9375
237,0.53125
238,0.84375
239,1
240,0.90625
241,0.59375
242,0.9375
243,0.9375
244,1
245,0.9375
246,0.4375
247,1
248,0.4375
249,0.5
250,0.28125
251,0.65625
252,0.25
253,0.59375
254,0.5
255,0.34375
256,0.34375
257,0.84375
258,0.8125
259,0.625
260,0.25
261,0.96875
262,0.96875
263,0.625
264,1
265,0.75
266,0.34375
267,0.5625
268,0.9375
269,1
270,0.96875
271,0.28125
272,0.5625
273,0.6875
274,0.4375
275,0.78125
276,0.5625
277,0.5
278,0.6875
279,1
280,0.28125
281,0.25
282,0.25
283,0.34375
284,0.6875
285,0.28125
286,0.84375
287,0.3125
288,1
289,0.90625
290,0.9375
291,0.40625
292,0.25
293,0.375
294,0.28125
295,0.3125
296,0.34375
297,0.96875
298,0.40625
299,0.625
300,1
301,0.28125
302,0.375
303,1
304,0.40625
305,0.96875
306,1
307,0.625
308,0.46875
309,0.875
310,0.28125
311,0.28125
312,1
313,0.3125
314,0.46875
315,0.375
316,0.3125
317,0.34375
318,0.28125
319,1
320,0.9375
321,0.3125
322,0.4375
323,0.40625
324,0.78125
325,0.25
326,0.34375
327,0.6875
328,0.65625
329,0.5625
330,0.34375
331,0.4375
332,0.96875
333,0.75
334,0.625
335,0.28125
336,0.3125
337,0.25
338,0.9375
339,0.3125
340,0.25
341,0.625
342,1
343,1
344,0.96875
345,1
346,0.84375
347,0.53125
348,0.59375
349,0.875
350,0.9375
351,0.3125
352,0.25
353,0.25
354,0.3125
355,0.40625
356,0.375
357,0.3125
358,0.40625
359,0.46875
360,0.34375
361,0.3125
362,0.34375
363,0.78125
364,0.25
365,1
366,1
367,1
368,0.375
369,0.71875
370,1
371,0.3125
372,0.9375
373,1
374,0.25
375,0.3125
376,0.9375
377,0.8125
378,0.25
379,0.3125
380,0.59375
381,0.25
382,0.28125
383,0.625
384,0.59375
385,0.75
386,1
387,0.375
388,0.75
389,0.25
390,0.25
391,1
392,0.40625
393,0.40625
394,0.53125
395,0.3125
396,0.71875
397,0.5625
398,0.75
399,0.9375
400,0.625
401,0.5625
402,0.59375
403,0.9375
404,0.34375
405,0.75
406,0.84375
407,0.34375
408,0.6875
409,0.25
410,0.34375
411,0.46875
412,0.28125
413,0.71875
414,0.5625
415,0.34375
416,0.65625
417,0.96875
418,0.78125
419,1
420,0.625
421,1
422,0.375
423,0.90625
424,0.375
425,1
426,1
427,0.25
428,0.25
429,0.375
430,0.3125
431,0.3125
432,0.25
433,0.40625
434,1
435,0.53125
436,1
437,0.40625
438,0.75
439,0.40625
440,0.9375
441,0.90625
442,0.8125
443,0.96875
444,0.5
445,0.84375
446,0.53125
447,0.25
448,1
449,1
450,1
451,0.375
452,0.9375
453,1
454,0.34375
455,1
456,0.28125
457,0.84375
458,0.5
459,0.84375
460,0.40625
461,0.375
462,0.59375
463,0.4375
464,0.3125
